threshold,precision,recall,f1,sensitivity,specificity,pct_swaps_resolved,pct_frames_clean_pre,pct_frames_clean_post,tp,fp,fn,tn,n_frames,n_swapped_gt,n_swapped_pred
0.01,0.6654712579645555,0.9996077508433356,0.7990134088605081,0.9996077508433356,0.7245373356842845,99.96077508433356,64.59166666666667,82.19351851851852,38226,19216,15,50543,108000,38241,57442
0.0198989898989899,0.7190556809631302,0.999581600899558,0.8364241091454142,0.999581600899558,0.7859057612637795,99.95816008995581,64.59166666666667,86.15648148148148,38225,14935,16,54824,108000,38241,53160
0.029797979797979796,0.7540595465935324,0.9993985512931147,0.8595654716387027,0.9993985512931147,0.8213133789188491,99.93985512931147,64.59166666666667,88.43703703703703,38218,12465,23,57294,108000,38241,50683
0.039696969696969696,0.7793004996431121,0.9992678015742266,0.8756817452678858,0.9992678015742266,0.8448658954400149,99.92678015742266,64.59166666666667,89.9537037037037,38213,10822,28,58937,108000,38241,49035
0.049595959595959596,0.7982615599991643,0.9990324520802281,0.8874332171893148,0.9990324520802281,0.8615949196519446,99.90324520802281,64.59166666666667,91.02592592592592,38204,9655,37,60104,108000,38241,47859
0.059494949494949496,0.8122846569398954,0.9987186527548966,0.8959054176098711,0.9987186527548966,0.8734786909216015,99.87186527548965,64.59166666666667,91.7824074074074,38192,8826,49,60933,108000,38241,47018
0.06939393939393938,0.8237895917838958,0.9984310033733428,0.9027414912104411,0.9984310033733428,0.8829255006522456,99.84310033733428,64.59166666666667,92.38240740740741,38181,8167,60,61592,108000,38241,46348
0.07929292929292929,0.8334316230915405,0.9978034047226798,0.9082405027135104,0.9978034047226798,0.8906807723734572,99.78034047226798,64.59166666666667,92.86111111111111,38157,7626,84,62133,108000,38241,45783
0.08919191919191918,0.8418984547461369,0.9973065557909051,0.913036712512419,0.9973065557909051,0.8973322438681747,99.73065557909051,64.59166666666667,93.27314814814814,38138,7162,103,62597,108000,38241,45300
0.09909090909090908,0.8490154147732335,0.9966789571402421,0.9169403245401946,0.9966789571402421,0.9028369099327685,99.66789571402421,64.59166666666667,93.60648148148148,38114,6778,127,62981,108000,38241,44892
0.10898989898989898,0.8560641812175555,0.9961559582646897,0.9208121827411168,0.9961559582646897,0.9081838902507203,99.61559582646898,64.59166666666667,93.93333333333334,38094,6405,147,63354,108000,38241,44499
