threshold,precision,recall,f1,sensitivity,specificity,pct_swaps_resolved,pct_frames_clean_pre,pct_frames_clean_post,tp,fp,fn,tn,n_frames,n_swapped_gt,n_swapped_pred
0.01,0.6855268671164988,0.9998103466441892,0.8133646477979875,0.9998103466441892,0.640515319184078,99.98103466441893,56.06018518518518,79.83888888888889,47446,21765,9,38780,108000,47455,69211
0.0198989898989899,0.7474749066385138,0.9996206932883784,0.8553526028237076,0.9996206932883784,0.7353043191014947,99.96206932883784,56.06018518518518,85.14444444444445,47437,16026,18,44519,108000,47455,63463
0.029797979797979796,0.7805102880658437,0.9991781687914867,0.8764105170740724,0.9991781687914867,0.779767115368734,99.91781687914867,56.06018518518518,87.6175925925926,47416,13334,39,47211,108000,47455,60750
0.039696969696969696,0.8019766792465602,0.9985881361289642,0.8895479801772038,0.9985881361289642,0.8067387893302502,99.85881361289643,56.06018518518518,89.1037037037037,47388,11701,67,48844,108000,47455,59089
0.049595959595959596,0.8193975882770195,0.9980402486566221,0.8999391958653188,0.9980402486566221,0.8275827896605831,99.80402486566221,56.06018518518518,90.24814814814815,47362,10439,93,50106,108000,47455,57801
0.059494949494949496,0.8339383259911894,0.997281635233379,0.9083249364233962,0.997281635233379,0.844347179783632,99.7281635233379,56.06018518518518,91.15462962962962,47326,9424,129,51121,108000,47455,56750
0.06939393939393938,0.8463273195876289,0.9964387314297756,0.9152690003580864,0.9964387314297756,0.8581881245354694,99.64387314297755,56.06018518518518,91.89351851851852,47286,8586,169,51959,108000,47455,55872
0.07929292929292929,0.8567076487868567,0.995553682435992,0.9209266966208907,0.995553682435992,0.8694855066479478,99.55536824359919,56.06018518518518,92.48796296296297,47244,7902,211,52643,108000,47455,55146
0.08919191919191918,0.8648297088837184,0.9947318512274786,0.9252435367216135,0.9947318512274786,0.8781402262779751,99.47318512274786,56.06018518518518,92.93703703703704,47205,7378,250,53167,108000,47455,54583
0.09909090909090908,0.8710249307479224,0.9939100200189653,0.9284188770237685,0.9939100200189653,0.8846477826410108,99.39100200189654,56.06018518518518,93.26574074074074,47166,6984,289,53561,108000,47455,54150
0.10898989898989898,0.8759551564504434,0.9928353176693709,0.9307402066336106,0.9928353176693709,0.8898009744817904,99.28353176693709,56.06018518518518,93.5074074074074,47115,6672,340,53873,108000,47455,53787
0.11888888888888888,0.8802836667103269,0.991360236013065,0.9325259172629784,0.991360236013065,0.8943265339829879,99.1360236013065,56.06018518518518,93.6962962962963,47045,6398,410,54147,108000,47455,53443
0.12878787878787878,0.8845479730875785,0.9890422505531556,0.9338811731465637,0.9890422505531556,0.8988190602031547,98.90422505531556,56.06018518518518,93.84629629629629,46935,6126,520,54419,108000,47455,53061
0.1386868686868687,0.888242428836751,0.98765145927721,0.9353129583620199,0.98765145927721,0.9026013708811628,98.765145927721,56.06018518518518,93.99722222222222,46869,5897,586,54648,108000,47455,52766
0.1485858585858586,0.8925927339337506,0.9857549257191023,0.9368635029991088,0.9857549257191023,0.9070278305392683,98.57549257191023,56.06018518518518,94.16203703703704,46779,5629,676,54916,108000,47455,52408
0.15848484848484848,0.8962412654534285,0.9838162469708145,0.9379890905803289,0.9838162469708145,0.9107275580146998,98.38162469708145,56.06018518518518,94.28425925925926,46687,5405,768,55140,108000,47455,52092
0.16838383838383839,0.899132111861138,0.9824043830997787,0.9389255324505312,0.9824043830997787,0.9136179701048807,98.24043830997788,56.06018518518518,94.38425925925927,46620,5230,835,55315,108000,47455,51850
0.1782828282828283,0.9025980325578687,0.9802760509956802,0.9398347374588358,0.9802760509956802,0.9170864646130977,98.02760509956802,56.06018518518518,94.48518518518519,46519,5020,936,55525,108000,47455,51539
0.18818181818181817,0.9056817074359225,0.9791592034559056,0.9409882543539895,0.9791592034559056,0.9200759765463705,97.91592034559056,56.06018518518518,94.6037037037037,46466,4839,989,55706,108000,47455,51305
0.19808080808080808,0.9085925722899821,0.9779791381308608,0.9420098646152597,0.9779791381308608,0.9228838054339747,97.79791381308608,56.06018518518518,94.70925925925926,46410,4669,1045,55876,108000,47455,51079
0.207979797979798,0.9114257620452311,0.9766304920450953,0.9429021921570622,0.9766304920450953,0.9256090511190024,97.66304920450953,56.06018518518518,94.80277777777778,46346,4504,1109,56041,108000,47455,50850
0.21787878787878787,0.9144640670064399,0.9754925719102308,0.9439929851035411,0.9754925719102308,0.9284829465686679,97.54925719102307,56.06018518518518,94.91388888888889,46292,4330,1163,56215,108000,47455,50622
0.22777777777777777,0.9172517751596652,0.9745232325360869,0.9450205879047336,0.9745232325360869,0.9310925757700884,97.45232325360868,56.06018518518518,95.01759259259259,46246,4172,1209,56373,108000,47455,50418
0.23767676767676768,0.9203569792226937,0.973574965757033,0.9462182808691912,0.973574965757033,0.933966471219754,97.3574965757033,56.06018518518518,95.13703703703705,46201,3998,1254,56547,108000,47455,50199
0.24757575757575756,0.92334,0.97285849752397,0.9474526704632907,0.97285849752397,0.9366917169047816,97.285849752397,56.06018518518518,95.25833333333334,46167,3833,1288,56712,108000,47455,50000
0.25747474747474747,0.9255045945186791,0.9720577389105468,0.9482101195309208,0.9720577389105468,0.9386737137666199,97.20577389105468,56.06018518518518,95.33425925925926,46129,3713,1326,56832,108000,47455,49842
0.2673737373737374,0.9278008131717724,0.9713412706774839,0.9490719293369159,0.9713412706774839,0.9407548104715501,97.1341270677484,56.06018518518518,95.41944444444445,46095,3587,1360,56958,108000,47455,49682
0.2772727272727273,0.9304374179210021,0.9704351490886103,0.9500154718927282,0.9704351490886103,0.9431332067057561,97.04351490886103,56.06018518518518,95.51296296296297,46052,3443,1403,57102,108000,47455,49495
0.2871717171717172,0.9329264583629028,0.9695711726899168,0.9508959017918036,0.9695711726899168,0.9453629531753241,96.95711726899168,56.06018518518518,95.6,46011,3308,1444,57237,108000,47455,49319
0.29707070707070704,0.9352686290863966,0.9688125592666736,0.9517451248292138,0.9688125592666736,0.9474440498802543,96.88125592666736,56.06018518518518,95.68333333333334,45975,3182,1480,57363,108000,47455,49157
0.30696969696969695,0.9376313802322497,0.9681382362237909,0.9526406369875796,0.9681382362237909,0.9495251465851846,96.81382362237909,56.06018518518518,95.77037037037037,45943,3056,1512,57489,108000,47455,48999
0.31686868686868686,0.939903353945698,0.9672953324201875,0.9534026357056068,0.9672953324201875,0.9515236600875382,96.72953324201875,56.06018518518518,95.84537037037038,45903,2935,1552,57610,108000,47455,48838
0.32676767676767676,0.9421698132588286,0.966431356021494,0.9541463820580036,0.966431356021494,0.9535056569493765,96.6431356021494,56.06018518518518,95.91851851851851,45862,2815,1593,57730,108000,47455,48677
0.33666666666666667,0.9441422507932583,0.9656095248129807,0.9547552323703757,0.9656095248129807,0.9552233875629697,96.56095248129807,56.06018518518518,95.9787037037037,45823,2711,1632,57834,108000,47455,48534
0.3465656565656566,0.9461045670593098,0.9647455484142872,0.9553341332359538,0.9647455484142872,0.9569246015360475,96.47455484142871,56.06018518518518,96.03611111111111,45782,2608,1673,57937,108000,47455,48390
0.3564646464646465,0.9479825088595528,0.9639237172057739,0.9558866552430308,0.9639237172057739,0.9585432323065488,96.39237172057739,56.06018518518518,96.09074074074074,45743,2510,1712,58035,108000,47455,48253
0.36636363636363634,0.949566735240945,0.9629333052365399,0.9562033103852351,0.9629333052365399,0.9599141134693203,96.29333052365399,56.06018518518518,96.12407407407407,45696,2427,1759,58118,108000,47455,48123
0.37626262626262624,0.9512962654218072,0.9619007480771257,0.9565691174467461,0.9619007480771257,0.9614006111156991,96.19007480771256,56.06018518518518,96.16203703703704,45647,2337,1808,58208,108000,47455,47984
0.38616161616161615,0.95270919497013,0.9611210620587926,0.956896642155063,0.9611210620587926,0.9626063258733174,96.11210620587926,56.06018518518518,96.19537037037037,45610,2264,1845,58281,108000,47455,47874
0.39606060606060606,0.9540771453700213,0.9600885048993784,0.9570733859193984,0.9600885048993784,0.9637790073499051,96.00885048993784,56.06018518518518,96.21574074074074,45561,2193,1894,58352,108000,47455,47754
0.40595959595959596,0.9557421792987613,0.959266673690865,0.9575011831519167,0.959266673690865,0.9651829217937071,95.9266673690865,56.06018518518518,96.25833333333334,45522,2108,1933,58437,108000,47455,47630
0.41585858585858587,0.957099252710241,0.9581076809609104,0.957603201347936,0.9581076809609104,0.9663390866297795,95.81076809609104,56.06018518518518,96.27222222222223,45467,2038,1988,58507,108000,47455,47505
0.4257575757575757,0.958361472226912,0.9569276156358656,0.9576440072122229,0.9569276156358656,0.9674126682632752,95.69276156358656,56.06018518518518,96.28055555555555,45411,1973,2044,58572,108000,47455,47384
0.43565656565656563,0.9598493026012234,0.9556421873353703,0.9577411247914511,0.9556421873353703,0.9686679329424395,95.56421873353703,56.06018518518518,96.29444444444445,45350,1897,2105,58648,108000,47455,47247
0.44555555555555554,0.9612241865993166,0.9543778316299653,0.9577887746901831,0.9543778316299653,0.9698240977785119,95.43778316299652,56.06018518518518,96.3037037037037,45290,1827,2165,58718,108000,47455,47117
0.45545454545454545,0.9627194382381105,0.9533874196607313,0.9580307040762308,0.9533874196607313,0.9710628458171607,95.33874196607313,56.06018518518518,96.32962962962964,45243,1752,2212,58793,108000,47455,46995
0.46535353535353535,0.963987796812664,0.9521652091455063,0.9580400305317616,0.9521652091455063,0.9721199108101413,95.21652091455063,56.06018518518518,96.3351851851852,45185,1688,2270,58857,108000,47455,46873
0.47525252525252526,0.9652863926081191,0.9510272890106417,0.9581037905083378,0.9510272890106417,0.973193492443637,95.10272890106417,56.06018518518518,96.34537037037038,45131,1623,2324,58922,108000,47455,46754
0.4851515151515151,0.9664800874991958,0.9496575703297861,0.9579949832064963,0.9496575703297861,0.9741844908745562,94.96575703297862,56.06018518518518,96.34074074074074,45066,1563,2389,58982,108000,47455,46629
0.495050505050505,0.9681853381517811,0.9484564324096513,0.958219345773501,0.9484564324096513,0.975571888677843,94.84564324096513,56.06018518518518,96.36574074074075,45009,1479,2446,59066,108000,47455,46488
0.5049494949494949,0.9691319436959756,0.947402802655147,0.958144193679006,0.947402802655147,0.9763481707820629,94.7402802655147,56.06018518518518,96.36296296296297,44959,1432,2496,59113,108000,47455,46391
0.5148484848484849,0.970325062678309,0.9460541565693815,0.9580359143433309,0.9460541565693815,0.9773226525724668,94.60541565693815,56.06018518518518,96.35833333333333,44895,1373,2560,59172,108000,47455,46268
0.5247474747474747,0.9716782686010452,0.944199768201454,0.9577419630642955,0.944199768201454,0.9784292674869931,94.41997682014541,56.06018518518518,96.33888888888889,44807,1306,2648,59239,108000,47455,46113
0.5346464646464646,0.9730035458678675,0.9425350331893373,0.957526973796883,0.9425350331893373,0.9795028491204889,94.25350331893372,56.06018518518518,96.32592592592593,44728,1241,2727,59304,108000,47455,45969
0.5445454545454546,0.9742135346219294,0.9410178063428511,0.9573279881663147,0.9410178063428511,0.9804773309108927,94.10178063428512,56.06018518518518,96.31388888888888,44656,1182,2799,59363,108000,47455,45838
0.5544444444444444,0.9752640902827898,0.9396691602570857,0.9571358045890661,0.9396691602570857,0.981319679577174,93.96691602570857,56.06018518518518,96.30185185185185,44592,1131,2863,59414,108000,47455,45723
0.5643434343434344,0.9764009211536353,0.9381308608155094,0.9568833960236433,0.9381308608155094,0.9822280948055165,93.81308608155095,56.06018518518518,96.28518518518518,44519,1076,2936,59469,108000,47455,45595
0.5742424242424242,0.9774967003959525,0.9364029080181224,0.9565086369262229,0.9364029080181224,0.9831034767528285,93.64029080181224,56.06018518518518,96.25833333333334,44437,1023,3018,59522,108000,47455,45460
0.5841414141414141,0.9783164953456567,0.9345906648403751,0.9559538307342466,0.9345906648403751,0.9837641423734412,93.4590664840375,56.06018518518518,96.21574074074074,44351,983,3104,59562,108000,47455,45334
