train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,50400,108000,108000,0.9940196708347748,0.7398960853527942,0.8372768220545938,0.988985051140834,0.8111574919558222,0.9467370294234958,0.9991058122205663,0.6801443780078752,0.7505046819895416,99.75992063492065,87.85555555555555,88.89444444444445
0.2,100800,108000,108000,0.9957357218049138,0.8862722278320697,0.9067153140715906,0.9933077032607148,0.8351988645527564,0.919201259590633,0.9981756394204973,0.9439988333090272,0.8945640277271069,99.76289682539684,93.84722222222223,92.99259259259259
0.3,151200,108000,108000,0.9920935870205834,0.8888428467833834,0.9093478449504778,0.9860300618921308,0.844211216792391,0.9272676711497624,0.9982321480520062,0.9384570511885665,0.8921075033442782,99.5297619047619,94.03888888888889,93.2287037037037
0.4,201600,108000,108000,0.9810215371584362,0.9117961854964645,0.9338484897112738,0.9676599596184641,0.8788432267884323,0.948115099258071,0.9947572780789808,0.9473166107627242,0.9200048644047185,98.93303571428571,95.34537037037038,95.03796296296296
0.5,252000,108000,108000,0.9762689565919962,0.9048035533604294,0.927502486114143,0.9604941050676722,0.8541916264611599,0.9249449725467431,0.9925706227010366,0.9617908706431384,0.9300741821719567,98.6829365079365,94.86018518518519,94.46481481481482
0.6,302400,108000,108000,0.9729046090470541,0.9167114640955832,0.9354212658596347,0.9562098234897184,0.8741029795958861,0.9330219953057324,0.9901927131858971,0.9636867434738223,0.9378329076979205,98.51223544973546,95.55277777777778,95.07037037037037
0.7,352800,108000,108000,0.9829263471122532,0.9154645571583683,0.9543176701285496,0.9709651890602999,0.8680830201013238,0.9499024072869225,0.9951858757597783,0.968317048271839,0.9587741700109449,99.06972789115646,95.45833333333333,96.50555555555556
0.8,403200,108000,108000,0.9801087745392314,0.9062271684648713,0.9494913052889818,0.9670252923963684,0.8485697012123333,0.9390565903089988,0.9935511412663378,0.9722910893976958,0.9601605253557096,98.89880952380953,94.88981481481481,96.11111111111111
0.9,453600,108000,108000,0.9909610711193465,0.913508526125141,0.9527860690505251,0.9838540888025116,0.8596051193002765,0.9468248630992411,0.9981714767221403,0.974624471343153,0.9588228140581296,99.52358906525573,95.31296296296297,96.38240740740741
1.0,504000,108000,108000,0.9777706414138962,0.9113975924186801,0.9495076269550107,0.9623011789609855,0.8571153290297716,0.9422980191142303,0.9937455881348342,0.9730202712556512,0.9568284081235559,98.8188492063492,95.19537037037037,96.12592592592593
