trial,total_frames,swapped_frames,error_rate,num_segments,is_perfect,mean_segment_length,median_segment_length,min_segment_length,max_segment_length
2024.10.30_07-43-39_Stocago_metben,9000,6429,71.43333333333334,29,False,221.68965517241378,38.0,1,1638
2024.09.30_11-32-23_Sussex_no_odor,9000,3823,42.477777777777774,12,False,318.5833333333333,9.5,1,2691
2024.10.03_12-13-00_Riverside_metbut,9000,4343,48.25555555555556,52,False,83.51923076923077,3.0,1,1351
2024.10.15_07-53-05_Biarmipes_G224_1hexanol,9000,5166,57.4,42,False,123.0,6.0,1,1856
2024.11.13_02-21-38_Biarmipes_G224_e2hex,9000,4490,49.888888888888886,28,False,160.35714285714286,21.0,1,1375
2024.12.18_16-13-27_CantonS_metben,9000,4894,54.37777777777778,11,False,444.90909090909093,117.0,1,1452
2024.10.28_06-14-53_Yakuba_cameroon_metben,9000,7053,78.36666666666666,11,False,641.1818181818181,43.0,1,4688
2024.10.24_12-03-53_Biarmipes84_prenac,9000,2862,31.8,182,False,15.725274725274724,2.0,1,1463
2024.10.31_08-23-37_Biarmipes84_metben,9000,5301,58.9,8,False,662.625,18.0,1,2714
2024.11.05_05-51-49_CantonS_e2hex,9000,3550,39.44444444444444,13,False,273.0769230769231,164.0,7,803
2024.10.30_07-24-33_Stocago_metben,9000,4718,52.422222222222224,35,False,134.8,30.0,1,1056
2024.07.10_17-15-47_CantonS (E-2-Hex),9000,3753,41.699999999999996,23,False,163.17391304347825,1.0,1,2489
2024.09.24_16-57-51_Yakuba7_no_odor,9000,2598,28.866666666666667,316,False,8.221518987341772,3.0,1,578
2024.10.17_14-07-03_Biarmipes_G224_prenac,9000,3426,38.06666666666666,93,False,36.83870967741935,2.0,1,997
2024.10.24_11-51-34_Biarmipes84_prenac,9000,4402,48.91111111111111,32,False,137.5625,1.5,1,1745
2024.09.24_15-59-49_Yakuba7_no_odor,9000,2237,24.855555555555554,197,False,11.355329949238579,2.0,1,470
2024.12.01_19-22-44_Biarmipes84_prenac,9000,4561,50.67777777777778,31,False,147.1290322580645,28.0,1,1707
2024.11.14_20-48-04_Sto_car_e2hex,9000,2671,29.677777777777774,13,False,205.46153846153845,5.0,1,702
2024.07.10_13-13-12_Riverside (MetBen),9000,4509,50.1,60,False,75.15,1.0,1,1407
