train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,63000,135000,135000,0.9816985890532343,0.9473336129302836,0.935188853671421,0.9899986252405829,0.9630704645709319,0.9276848000524023,0.9735365688792754,0.9321027822305458,0.9428152980727623,98.29523809523809,95.16296296296296,94.1837037037037
0.2,126000,135000,135000,0.9805055737584888,0.9420127990869441,0.9342910877472058,0.9844700520115418,0.9684535183881458,0.9302294887235412,0.9765728974859164,0.9169774786928436,0.9383883100888726,98.30952380952381,94.7311111111111,94.12518518518519
0.3,189000,135000,135000,0.9765853350588681,0.945631540520808,0.9342288933046491,0.9769738919553878,0.9671606126478934,0.9220097244732577,0.9761970871090694,0.9250400749123113,0.9467762873215059,98.03756613756613,95.03555555555555,94.06666666666666
0.4,252000,135000,135000,0.9739470075762823,0.943125020417497,0.9359310727262193,0.9764851828878788,0.9714487608728569,0.9309152575859855,0.9714219930005525,0.9164061136064247,0.9410012315680858,97.76071428571429,94.84148148148148,94.26592592592593
0.5,315000,135000,135000,0.9695206630900346,0.9449007724495705,0.9374138315349752,0.9753880771521645,0.9719919449572075,0.9300656913978671,0.9637234173950319,0.9192788102909201,0.9448790067569817,97.35238095238095,94.99629629629631,94.38444444444445
0.6,378000,135000,135000,0.9649747316389391,0.9562733180644691,0.9430763488574628,0.9709501215566677,0.975625866966114,0.9400122356520445,0.9590724389722282,0.9376735918231308,0.946160503278634,96.98571428571428,95.99777777777778,94.9162962962963
0.7,441000,135000,135000,0.9654166304585398,0.9565527007889946,0.9440519920881605,0.9713123006326766,0.9758123101307621,0.9428452855245684,0.9595920995461374,0.9380386306283429,0.9452617914322804,97.02199546485261,96.02296296296296,95.01333333333334
0.8,504000,135000,135000,0.9662178124261753,0.9568185310697908,0.9445104671359357,0.9723709722093989,0.9755417752416136,0.9432797171455605,0.9601420372961861,0.9388004507435682,0.9457444329793961,97.07757936507937,96.04518518518519,95.05407407407407
0.9,567000,135000,135000,0.9683560112522879,0.9579906681869274,0.9460582982756613,0.9742040197568702,0.9765563175943023,0.945225279106858,0.9625777933353142,0.9401177646928119,0.9468927870052924,97.27407407407408,96.15185185185186,95.19407407407408
1.0,630000,135000,135000,0.9645176446119077,0.9576398417951408,0.9457602108910644,0.9699664592468644,0.9743442340226336,0.9421752415558675,0.9591297057530866,0.9414985636516577,0.9493725659887494,96.96714285714285,96.11259259259259,95.15333333333334
