train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,50400,108000,108000,0.9983739837398374,0.9282939268120102,0.9178225938678471,0.9975981915795422,0.9482843270961758,0.9302070524111802,0.9991509834441772,0.9091289453727674,0.9057635675220866,99.90873015873017,95.02685185185186,95.35925925925926
0.2,100800,108000,108000,0.9985887473857821,0.9550514487223348,0.9437154357145194,0.9979270033303881,0.9611727626665254,0.9543965317536486,0.999251369653248,0.9490076096336393,0.9332707679363127,99.91765873015873,96.83703703703704,96.81481481481482
0.3,151200,108000,108000,0.9974108936046653,0.9583322434673432,0.9525996872556685,0.9960852544584602,0.9585829779440622,0.9590042963497426,0.998740065904245,0.9580816401244737,0.9462800556616291,99.85846560846561,97.05,97.30555555555556
0.4,201600,108000,108000,0.9978593022305744,0.955207093626983,0.9512556353042657,0.9969307124665318,0.9554445083983046,0.9568463099993452,0.998789623474762,0.9549697968149369,0.9457299116533445,99.87003968253968,96.8287037037037,97.22685185185185
0.5,252000,108000,108000,0.9959031614131192,0.9535158124035631,0.9527842883698375,0.9945526825141109,0.9456560876498122,0.9518150109804935,0.9972573128639,0.961507282759342,0.9537555418918482,99.71984126984127,96.68055555555556,97.29537037037036
0.6,302400,108000,108000,0.9918029364692784,0.954786785227494,0.9522348533781165,0.9895764869243231,0.9479816466463886,0.9503013504367164,0.9940394271898828,0.9616903323657854,0.9541762402511246,99.41567460317461,96.775,97.2611111111111
0.7,352800,108000,108000,0.9883634458397418,0.9467535327107646,0.9443723255925766,0.9853408258001466,0.937945901555202,0.9354521209042418,0.9914046672487307,0.9557281451844879,0.9534642891815799,99.21938775510203,96.19351851851852,96.78611111111111
0.8,403200,108000,108000,0.9879764170651316,0.9517036654620548,0.942542728539621,0.9843283869724417,0.9396009072606335,0.9331705150976909,0.9916515877515202,0.9641222771371042,0.9521051098669946,99.22916666666667,96.53518518518518,96.6787037037037
0.9,453600,108000,108000,0.9729085090735624,0.9499132865684777,0.9460899143214709,0.9624949202312442,0.9403715566944266,0.9382020684168656,0.9835498995311454,0.9596506367511309,0.9541115174266205,98.19708994708995,96.41666666666666,96.88888888888889
1.0,504000,108000,108000,0.9857894058670855,0.9590221007298141,0.956556912871127,0.9781610734986118,0.9459466334291455,0.9565104840797308,0.9935376547561624,0.9724641092021652,0.9566033461700268,99.08095238095238,97.0574074074074,97.51388888888889
