train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,63000,135000,135000,0.9954397913057331,0.8821714721752875,0.7965512484480618,0.9968889597957882,0.8914322222467009,0.7097273777624818,0.9939948299860807,0.873101156568272,0.9075791392914401,99.63650793650794,91.99333333333334,89.07555555555555
0.2,126000,135000,135000,0.9904848656433486,0.9189559557201893,0.8537465089189227,0.9881130731635435,0.9119459436488037,0.7711576492064297,0.9928680716647746,0.9260745727602279,0.9561472446637955,99.38650793650794,94.39259259259259,92.28074074074074
0.3,189000,135000,135000,0.9800343882734417,0.9344208602309586,0.8750584004643722,0.9724377551338381,0.9154538867612049,0.796043480500747,0.9877506449111367,0.9541904022095633,0.9714878501147401,98.65449735449735,95.40222222222222,93.46296296296296
0.4,252000,135000,135000,0.9814481366290173,0.9379016794150494,0.8777749498034558,0.9745248466723013,0.9164093061560634,0.7976921693094498,0.9884705003077464,0.960426376661488,0.975731665147276,98.65079365079366,95.63407407407408,93.59703703703704
0.5,315000,135000,135000,0.9755260931943192,0.9386373254337707,0.8827890202364256,0.9641758505695097,0.9207904350714049,0.8102882063946615,0.9871467483827034,0.9571897117210426,0.9695388387664644,98.33746031746031,95.7037037037037,93.93333333333334
0.6,378000,135000,135000,0.9712892492286882,0.9369992909377612,0.8847105959791085,0.9599673202614379,0.9194550023885185,0.8119451594263802,0.9828814289697595,0.9552261349905058,0.9718022067838169,98.18068783068783,95.59037037037037,94.03185185185185
0.7,441000,135000,135000,0.9665372460496614,0.940598971803777,0.8842491877383811,0.9508328359057446,0.920760566291206,0.8029451756073783,0.9827691313321238,0.961311065078543,0.9838735028763635,97.89909297052154,95.83185185185185,93.93037037037037
0.8,504000,135000,135000,0.9647766859368953,0.9402665823718456,0.8830650864141657,0.9492324985718761,0.9188031547950001,0.802648155289883,0.9808384373710768,0.9627567754186087,0.9813900851906573,97.7611111111111,95.80074074074074,93.87555555555555
0.9,567000,135000,135000,0.9659431004260198,0.9419713329544737,0.8799798073282571,0.9506687473339201,0.9193886355232344,0.794314211938636,0.9817162930746068,0.9656913516312792,0.9863569205620697,97.81040564373897,95.91555555555556,93.66
1.0,630000,135000,135000,0.9664328607255978,0.9416596638655462,0.8806775953218998,0.9510294580350822,0.9174512854101851,0.7949620253164557,0.9823434421401149,0.9671802175038839,0.9871113765678539,97.86698412698412,95.88592592592593,93.69703703703703
