train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,50400,108000,108000,0.9857086485837322,0.8870395903092377,0.9234441123969594,0.9950812289999653,0.9115474142293291,0.9509666226040978,0.9765109796723095,0.8638150954253381,0.8974698842150404,98.34722222222221,91.50370370370369,92.93148148148148
0.2,100800,108000,108000,0.971044767168744,0.8875468141570971,0.9424842439581163,0.9800863529981438,0.9192139737991266,0.96010353264716,0.9621684790143997,0.8579888750359643,0.9254999805075825,97.12599206349206,91.6037037037037,94.63425925925925
0.3,151200,108000,108000,0.9674340414299012,0.8920954197527806,0.9454185043857476,0.9746924035217872,0.9227004868050218,0.9617083056076462,0.9602829837408464,0.863455452191426,0.9296713578417996,96.8994708994709,91.93333333333334,94.90092592592593
0.4,201600,108000,108000,0.9696224404878644,0.8964206761221093,0.9458300238284353,0.9751479289940829,0.9298892038134502,0.9638593225140637,0.9641592174059707,0.8652776445765801,0.9284628279599236,97.15724206349206,92.27777777777779,94.94814814814815
0.5,252000,108000,108000,0.9706490925437596,0.9012219583328206,0.9475766764428095,0.9742828028117929,0.9257489571482745,0.9669865876671468,0.9670423863198045,0.8779610626258751,0.9289306459787143,97.29246031746031,92.56759259259259,95.11759259259259
0.6,302400,108000,108000,0.9683163985898628,0.9045276800865695,0.9466339732472141,0.9711857348938892,0.928434391881658,0.9686276109660574,0.9654639670606672,0.8818212333365302,0.9256169350122803,97.17361111111111,92.81111111111112,95.04259259259258
0.7,352800,108000,108000,0.9652842343463887,0.9040410849767733,0.9483382364633856,0.9681065601234013,0.9247724366207779,0.9674534614916657,0.9624783166151294,0.8842188548959432,0.9299637441035438,96.87783446712018,92.75092592592593,95.18703703703704
0.8,403200,108000,108000,0.9606566210468164,0.9017963046747942,0.9462540878502629,0.9654040749350472,0.9202166155074742,0.9654570901198759,0.9559556306599073,0.8840989738179725,0.9278000857666368,96.41443452380952,92.5638888888889,94.99351851851851
0.9,453600,108000,108000,0.9638662123102492,0.902526189101895,0.9467479228797415,0.9680878186287479,0.9251239960724087,0.9694221459648262,0.9596812650211727,0.8810060420063297,0.9251101321585903,96.67350088183422,92.65092592592593,95.05648148148148
1.0,504000,108000,108000,0.961170331540461,0.9036825451545782,0.9460000996859891,0.9657323586557814,0.9287829321995292,0.9680900985452839,0.9566512029345129,0.8799031360889997,0.9248957155666446,96.44623015873016,92.75648148148147,94.98425925925926
