iteration,sample_size,train_f1,train_precision,train_recall,train_sensitivity,train_specificity,train_auc,val_f1,val_precision,val_recall,val_sensitivity,val_specificity,val_auc,test_f1,test_precision,test_recall,test_sensitivity,test_specificity,test_auc,n_train_samples,n_val_samples,n_test_samples,eval_mean_f1,eval_mean_precision,eval_mean_recall,eval_mean_sensitivity,eval_mean_specificity,eval_mean_pct_swaps_resolved,eval_mean_pct_frames_clean_pre,eval_mean_pct_frames_clean_post
1,80,0.9778138809065007,0.965882558777926,0.9900436594807861,0.9900436594807861,0.9834791144454766,0.999252580200712,0.9561890530600677,0.9422666802071697,0.9705290133626213,0.9705290133626213,0.9674020556487335,0.9938659831834056,0.9317166358799476,0.909643011283063,0.9548881913206693,0.9548881913206693,0.9619839427229925,0.9937207995302122,504000,108000,108000,0.9447038943309171,0.9102047196773934,0.9872176440690544,0.9872176440690544,0.9494560271828325,98.72176440690545,71.13425925925925,96.90925925925926
2,80,0.9653420364566915,0.9438457298677188,0.9878403303301024,0.9878403303301024,0.9791996303589225,0.9987240637010533,0.9028519139850542,0.8434383409846447,0.9712702347965583,0.9712702347965583,0.9386263217991362,0.9929728001247982,0.9464082644034523,0.9318074674712427,0.9614739146296972,0.9614739146296972,0.9567466547058384,0.9937768919884786,504000,108000,108000,0.8118936996027523,0.7646815691114219,0.9880336868560063,0.9880336868560063,0.8471013361116891,98.80336868560066,73.98888888888888,94.42870370370372
3,80,0.9789794445802746,0.9660521251993386,0.9922574328040665,0.9922574328040665,0.982959731325561,0.9993873453784425,0.9765747144712086,0.9801069120502114,0.9730678847727933,0.9730678847727933,0.9893336375433143,0.9959071487364162,0.9670414446333414,0.9628460072259679,0.9712736038569707,0.9712736038569707,0.9821472510047298,0.9969909727241844,504000,108000,108000,0.9037406042242918,0.8964315420966781,0.9947328314898413,0.9947328314898413,0.9004988713751483,99.47328314898414,64.4037037037037,98.85277777777777
4,80,0.9850097681868826,0.9763345467894399,0.9938405390929587,0.9938405390929587,0.9887372828549299,0.9996329715068243,0.9632741563897547,0.9513802911159445,0.9754691734998456,0.9754691734998456,0.9815733072933179,0.9979187726093752,0.8741393799112473,0.8454584343362327,0.9048345745330241,0.9048345745330241,0.9279733106491573,0.9568859587245392,504000,108000,108000,0.9420361104941949,0.9278147361019075,0.9749367830165823,0.9749367830165823,0.9273530850489454,97.49367830165824,60.595370370370375,94.425
5,80,0.9670387393302692,0.94481588663806,0.9903321727956009,0.9903321727956009,0.9790843810954359,0.9990679643907556,0.961952420668017,0.972223337213503,0.9518962468068383,0.9518962468068383,0.9916177094058507,0.9975018684733528,0.9105993641932232,0.8824767057409078,0.940573442255326,0.940573442255326,0.9334864336140172,0.9848749272694344,504000,108000,108000,0.8082884196252843,0.7778351960069246,0.9502734200152082,0.9502734200152082,0.8785728789088112,95.02734200152082,80.64074074074075,95.95370370370371
6,80,0.965697989105147,0.9459571750144177,0.9862802906871493,0.9862802906871493,0.9750523856961286,0.9986669940627477,0.8885204366779687,0.8962005336540269,0.8809708522664302,0.8809708522664302,0.9658721627065031,0.9791320818522452,0.9695123559353325,0.9593413189279469,0.9799013727842196,0.9799013727842196,0.977896006242463,0.996580696089302,504000,108000,108000,0.9294482746371663,0.9109135010972564,0.9653264235327406,0.9653264235327406,0.9834305012502926,96.53264235327406,70.65277777777779,96.26944444444446
