train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,50400,108000,108000,0.991947833819098,0.8021131327001564,0.848631045712218,0.9864413440754569,0.8409581700391906,0.9450214899713467,0.9975161450571287,0.766698264547178,0.7700839109813936,99.6765873015873,90.39259259259259,89.54166666666666
0.2,100800,108000,108000,0.9930147189849959,0.873238491477654,0.8992154644499644,0.9893477257394454,0.8087632069608452,0.9093690153455866,0.9967089966016812,0.9488843517573283,0.8892861486075642,99.6111111111111,93.0037037037037,92.41111111111111
0.3,151200,108000,108000,0.9894523912729374,0.8528732998346891,0.9037619537849001,0.9829086251821755,0.7738275565059848,0.9221423509162702,0.9960838722671023,0.9499052063584658,0.8860999635169646,99.3723544973545,91.67685185185185,92.81574074074074
0.4,201600,108000,108000,0.97712519047661,0.9035734641358227,0.926725188978298,0.9622337103601416,0.8584555807160907,0.9291040215132624,0.9924848354715766,0.9536969520198337,0.9243585066277514,98.71180555555556,94.83055555555555,94.43518518518519
0.5,252000,108000,108000,0.9881954209482603,0.8944759814093879,0.9224076295730783,0.9803273528485993,0.8444674719082931,0.9191663044003284,0.9961908085081635,0.9507802245880123,0.925671895901739,99.35039682539683,94.30277777777778,94.0712962962963
0.6,302400,108000,108000,0.9778773621940245,0.9123808535298493,0.9296543655243017,0.9637164454496756,0.8680667566411008,0.9316755013801695,0.9924606482616584,0.9614627388070585,0.9276419798127205,98.78869047619048,95.31018518518518,94.65555555555557
0.7,352800,108000,108000,0.9820768402826524,0.9129376844357775,0.9576614120915625,0.9696586988664366,0.86670598643468,0.9512838972882169,0.9948171791549474,0.9643794662388799,0.9641250152012647,99.02295918367346,95.3287037037037,96.75462962962963
0.8,403200,108000,108000,0.9817363269076413,0.9074676707614195,0.949551609990972,0.969490054377668,0.8517831440908364,0.9399904671115348,0.9942959390355777,0.9709421029604783,0.9593092545299768,98.98983134920634,94.97129629629629,96.11944444444444
0.9,453600,108000,108000,0.9728716958188744,0.9030700940100255,0.9453278048194219,0.9553784666374227,0.8407341064077182,0.9343787122832027,0.9910174847271961,0.9753901122940061,0.9565365438404475,98.55401234567901,94.68240740740741,95.78796296296296
1.0,504000,108000,108000,0.9653420364566915,0.9028519139850542,0.9464082644034523,0.9438457298677188,0.8434383409846447,0.9318074674712427,0.9878403303301024,0.9712702347965583,0.9614739146296972,98.14583333333333,94.69166666666666,95.85462962962963
