train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,50400,108000,108000,0.9965050967339297,0.9308488787301052,0.8682563591234063,0.9958421687247931,0.9475264297814853,0.866638433033351,0.9971689079478746,0.9147482610135806,0.8698803375204573,99.66666666666667,93.92129629629629,88.5
0.2,100800,108000,108000,0.9909135161447347,0.9543200318064826,0.9136053557052667,0.9922417644908404,0.9647163345602234,0.9106535740682082,0.9895888191209237,0.944145412388208,0.9165763353099959,99.11111111111111,95.9574074074074,92.44814814814815
0.3,151200,108000,108000,0.9957204985341318,0.9665297996764962,0.9150253828491985,0.99555450592501,0.9681761528874118,0.9069252771572333,0.995886546505649,0.9648890361046705,0.92327148292206,99.59259259259258,97.01111111111112,92.52962962962962
0.4,201600,108000,108000,0.9944916250217167,0.9716908793235653,0.9067829817071913,0.9941969758888435,0.9727189743164184,0.8806304953033307,0.9947864488560856,0.9706649552832064,0.9345363344598185,99.46527777777779,97.47037037037038,91.62962962962963
0.5,252000,108000,108000,0.9913326017626282,0.9741463313499057,0.915252488781142,0.9898136497093895,0.9755824093683817,0.8892274385599166,0.9928562228995835,0.9727144749917191,0.9428468192735233,99.19761904761904,97.69074074074075,92.39351851851852
0.6,302400,108000,108000,0.9902406290344933,0.9748734334799568,0.918305425248791,0.9888557880705946,0.9770628847113625,0.895411769457571,0.9916293542331656,0.9726937727724412,0.9424004760993857,99.11507936507937,97.7574074074074,92.69537037037037
0.7,352800,108000,108000,0.9893838323163985,0.9741257872058336,0.913871576185009,0.9882653125671049,0.9747719734660033,0.8826208344058769,0.9905048868182509,0.9734804571050016,0.9474165231992179,99.04818594104309,97.68703703703704,92.22037037037038
0.8,403200,108000,108000,0.9878396714008983,0.9724785863906921,0.9441378936527725,0.9865796217066949,0.9742364429669644,0.9634923444552616,0.9891029438570907,0.9707270619410401,0.9255457076664754,98.93973214285714,97.5425925925926,95.2287037037037
0.9,453600,108000,108000,0.9857580747308423,0.9728684575139069,0.9381659444988012,0.9845409601303519,0.9718033464160297,0.9493015361852126,0.986978202312168,0.9739359059291156,0.9272885714892984,98.76058201058201,97.57037037037037,94.675
1.0,504000,108000,108000,0.9845767321823069,0.9727471982134734,0.950252281266774,0.9829922837047322,0.9715819909128459,0.9600225591635756,0.9861662967327067,0.9739152037098376,0.9406788667134264,98.65773809523809,97.55925925925925,95.70925925925926
