iteration,sample_size,train_f1,train_precision,train_recall,train_sensitivity,train_specificity,train_auc,val_f1,val_precision,val_recall,val_sensitivity,val_specificity,val_auc,test_f1,test_precision,test_recall,test_sensitivity,test_specificity,test_auc,n_train_samples,n_val_samples,n_test_samples,eval_mean_f1,eval_mean_precision,eval_mean_recall,eval_mean_sensitivity,eval_mean_specificity,eval_mean_pct_swaps_resolved,eval_mean_pct_frames_clean_pre,eval_mean_pct_frames_clean_post
1,80,0.9842243246323948,0.9825801576752908,0.9858740032334968,0.9858740032334968,0.9865739084064804,0.9992515617961879,0.9729690587273837,0.9723755763703658,0.9735632659821133,0.9735632659821133,0.9776199410345752,0.9964178724151136,0.9407220642669385,0.9498223416240575,0.9317945121044018,0.9317945121044018,0.9620022641137963,0.9911979063838138,504000,108000,108000,0.9719100195637739,0.9716465093366407,0.9729019942176453,0.9729019942176453,0.9824660182953883,97.29019942176454,58.27777777777778,97.94722222222224
2,80,0.9651090545001895,0.9683058210251955,0.9619333261408998,0.9619333261408998,0.9732035625746028,0.9968510602818289,0.9068725527501258,0.9290762304771006,0.8857053802627793,0.8857053802627793,0.957460930429011,0.9850905383305485,0.9471988865138937,0.9666010591887669,0.9285602900471717,0.9285602900471717,0.9709689936152951,0.989090263650042,504000,108000,108000,0.8943420383791869,0.9405746399824633,0.8787131055015801,0.8787131055015801,0.9422851142861607,87.871310550158,51.117592592592594,92.03518518518518
3,80,0.9797941038839495,0.9786675142325634,0.9809232902639444,0.9809232902639444,0.9842916440081777,0.9989289248769265,0.9692259008741743,0.9656925532543795,0.9727851995950533,0.9727851995950533,0.9697863700258578,0.9974060180239915,0.9755526062880417,0.9767595307917889,0.9743486607550964,0.9743486607550964,0.9762123628177469,0.9978817134137935,504000,108000,108000,0.9739885353778868,0.9756430816626899,0.9724630936543455,0.9724630936543455,0.9863817649876712,97.24630936543453,56.24444444444444,98.37962962962963
4,80,0.9775353778971506,0.9779686964469325,0.9771024431670312,0.9771024431670312,0.9830830827318312,0.9986532067915163,0.9549185228668645,0.9671885666468477,0.9429559019279489,0.9429559019279489,0.9757415909608935,0.994358645358136,0.8964223644610233,0.9024280959289921,0.8904960417719386,0.8904960417719386,0.9244182202829565,0.9652758116699852,504000,108000,108000,0.9208960880126621,0.9203263388939705,0.9216898888993237,0.9216898888993237,0.944464597454592,92.1689888899324,56.974999999999994,93.7074074074074
5,80,0.9659038303322788,0.9635902467038358,0.968228550544832,0.968228550544832,0.9743012910155854,0.9972181734956465,0.961769043854716,0.9686244336154569,0.9550100094826678,0.9550100094826678,0.9757535717235114,0.9958046500999478,0.8867342539054295,0.9019815118868222,0.8719939117199391,0.8719939117199391,0.9297210127398806,0.9668463087636863,504000,108000,108000,0.9332708972559033,0.947122504475712,0.9220934369785595,0.9220934369785595,0.9648964156456453,92.20934369785594,60.61574074074074,94.7962962962963
6,80,0.9662608334336702,0.9678443057132047,0.9646825340706067,0.9646825340706067,0.9767051430959992,0.9973425981802237,0.9173174530850985,0.9524281030651088,0.8847034296692965,0.8847034296692965,0.9634018349866269,0.9821469261369453,0.9604035524586134,0.967819756171111,0.9531001421207814,0.9531001421207814,0.9754506465977619,0.9956840613019334,504000,108000,108000,0.9437586538780326,0.9643753160148746,0.9310174488041043,0.9310174488041043,0.9745933576848276,93.10174488041044,56.58240740740741,95.29722222222222
