train_size_fraction,train_size,val_size,test_size,train_f1,val_f1,test_f1,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_pct_clean_post,val_pct_clean_post,test_pct_clean_post
0.1,50400,108000,108000,0.9990844396354405,0.9200414490240446,0.8739607512133362,0.998668829818212,0.9402636697644262,0.8677169973392554,0.9995003955202132,0.9006707519046042,0.8802950115836681,99.9126984126984,92.99814814814815,88.93888888888888
0.2,100800,108000,108000,0.9959290314740552,0.9516680296072634,0.9357225159643776,0.9958483535177609,0.9640596456943795,0.9483345702187105,0.9960097225035447,0.9395909241470686,0.9234415184169695,99.60119047619047,95.73148148148148,94.47314814814814
0.3,151200,108000,108000,0.9941205904428321,0.958577678488318,0.9286000498164373,0.9943002516230381,0.9577950933179009,0.9466328107750055,0.9939409941772398,0.9593615435574694,0.9112414716572085,99.44047619047619,96.29166666666666,93.89537037037037
0.4,201600,108000,108000,0.9935182439961968,0.9625,0.9161116281015067,0.9936096683162243,0.9574524745984923,0.9015846882074501,0.993426836498947,0.9676010268300762,0.9311143701247635,99.37103174603175,96.62777777777778,92.5712962962963
0.5,252000,108000,108000,0.9891070341112798,0.9733195235629207,0.9151130626137567,0.9880561719774147,0.9739045723997845,0.8864098171241882,0.9901601339458206,0.972735177210997,0.9457374226869859,98.9920634920635,97.6148148148148,92.35648148148148
0.6,302400,108000,108000,0.9902442051016275,0.9745680087954032,0.9410544365295257,0.9896049137754953,0.9765329453336105,0.9372944252340389,0.9908843229345468,0.9726109638953295,0.9448447363387107,99.11607142857143,97.72962962962963,94.84351851851852
0.7,352800,108000,108000,0.9875712361085636,0.9727698169469063,0.9167360276210734,0.986791045719414,0.9730115990057995,0.8873836237765577,0.9883526611637211,0.972528155018218,0.948096665178856,98.8860544217687,97.56481481481481,92.49722222222222
0.8,403200,108000,108000,0.9872607478549807,0.9715822130299897,0.9441134012785863,0.9861161627642646,0.970658732126622,0.9646881376985184,0.9884079930732774,0.97250745279894,0.9243979680758359,98.88938492063491,97.45555555555555,95.23240740740741
0.9,453600,108000,108000,0.9859472439070107,0.973038404237709,0.9363461186526434,0.9846104812639439,0.9725554268696228,0.9486519500916151,0.9872876412132034,0.9735218615435575,0.9243554592021085,98.77689594356262,97.58703703703704,94.525
1.0,504000,108000,108000,0.9842243246323948,0.9729690587273837,0.9407220642669385,0.9825801576752908,0.9723755763703658,0.9498223416240575,0.9858740032334968,0.9735632659821133,0.9317945121044018,98.62698412698413,97.58055555555556,94.88425925925927
